User ID,Age,Income,Expenses,Savings,Family Members,Marital Status,Secondary Income,Loan EMI,Rent,Monthly Investments,Credit Score,Risk Tolerance,Health Expenses,Education Expenses,Retirement Savings,Lifestyle Score,Debt-to-Income Ratio,Monthly Subscriptions,Financial Literacy Score,Gender
4109,22,239739,148665,29630,5,Married,46255,11422,21428,52760,334,Medium,6391,44158,804369,86,0.22,9264,78,Female
4110,38,143182,19495,79658,3,Married,49662,1724,12647,56758,501,Low,9023,39624,233985,65,0.36,4274,41,Male
4111,22,68591,17837,51371,1,Married,88082,30471,7543,48562,834,Medium,10995,15851,941672,38,0.41,8881,66,Female
4112,33,171786,40346,147063,3,Married,80366,2628,25243,61033,664,Medium,10288,38526,906341,51,0.43,3607,99,Female
4113,59,104106,118621,29887,1,Single,78178,27875,9778,71273,769,Medium,12940,9366,562357,15,0.41,3348,65,Female
4114,23,98018,33412,18859,3,Single,88622,17734,19558,45670,599,Low,1533,33952,622288,12,0.23,6553,21,Female
4115,30,184486,128833,159712,3,Single,49496,24109,20383,91097,715,High,10132,30907,113495,83,0.38,5826,27,Female
4116,50,140832,75206,53339,5,Married,47791,619,35033,89865,645,Low,10457,49381,788893,74,0.49,7628,95,Male
4117,51,106576,20934,189307,1,Single,95998,13786,24539,18957,648,Low,17395,7098,297450,21,0.15,577,88,Male
4118,46,230015,40723,7512,2,Married,57235,28634,25089,66692,489,High,1516,42905,908503,45,0.39,63,0,Male
4119,49,274664,137968,85982,2,Single,39140,21927,38284,64074,702,Low,16475,25780,907011,65,0.26,8556,43,Female
4120,21,196540,131988,26912,3,Single,32076,9729,7201,3868,648,High,11259,41805,888326,61,0.19,9695,22,Female
4121,28,230774,46523,125639,3,Married,44782,22237,36000,17151,672,High,2724,3788,179918,41,0.23,6560,4,Female
4122,47,223180,111150,171587,5,Married,51632,36540,11577,8606,804,High,3183,13781,13880,65,0.17,3615,98,Male
4123,50,112508,130950,151488,1,Married,22203,35301,17629,39338,590,High,15159,41386,748061,20,0.43,3515,74,Female
4124,53,214405,51646,120781,3,Married,93392,41437,45870,77011,410,Low,16929,5935,862458,10,0.25,7554,14,Female
4125,34,62464,62776,179818,2,Single,45642,21735,41426,45304,802,High,16040,44113,165596,15,0.48,8041,68,Female
4126,44,173995,29116,179847,1,Single,9486,34808,11922,35654,600,Medium,15852,9619,957168,88,0.49,3696,3,Male
4127,55,136062,122858,107067,3,Married,60595,17949,9286,66397,312,High,13446,25053,674475,83,0.49,1212,43,Female
4128,27,118384,86620,17227,1,Single,32158,20509,32899,96003,822,High,11006,34722,761836,33,0.16,6397,73,Male
4129,28,218691,92604,149103,5,Single,14681,29398,34763,86834,401,Low,14716,1056,61684,81,0.24,1543,72,Female
4130,56,197218,104452,38000,2,Single,54790,4268,8936,54109,496,Medium,7655,45805,908492,90,0.22,7921,32,Male
4131,58,37140,143991,56253,1,Married,55052,35607,30745,93469,690,High,2675,2640,352743,33,0.47,5630,59,Male
4132,51,284814,33550,115848,2,Married,77237,49619,38758,38998,354,Medium,18994,35682,882406,86,0.13,2786,69,Male
4133,36,64512,80227,72564,3,Married,15372,44507,26355,88203,482,High,3793,33281,165788,18,0.34,3069,45,Female
4134,54,123565,33212,125921,4,Single,26611,47826,35619,57369,318,Low,5377,28065,835417,68,0.29,2840,26,Female
4135,56,165763,50118,100969,1,Married,5523,40944,12721,81764,662,Medium,11982,4427,569379,79,0.49,6365,27,Male
4136,38,185334,38602,127614,2,Married,45793,39308,45957,99954,772,Medium,11522,15961,158818,32,0.49,4511,45,Male
4137,48,205964,27540,154385,1,Single,20233,12412,40477,86377,308,Low,2500,26015,196976,95,0.27,6047,33,Female
4138,26,45595,81455,80186,3,Married,24955,35511,7178,5990,324,Low,17109,532,421807,94,0.28,9496,28,Female
4139,47,208279,32277,193823,3,Married,69299,27150,38606,78183,605,Low,5330,26628,343954,26,0.25,5657,95,Male
4140,28,266661,129133,57492,2,Married,47524,5642,34630,18350,733,Low,19109,14619,820158,99,0.42,7175,54,Female
4141,47,184512,19752,35364,5,Single,42621,10069,14747,3286,721,Medium,16537,36694,221441,34,0.14,8388,56,Female
4142,25,290774,135332,154433,1,Married,84978,31832,26318,50147,356,Low,16861,12591,324084,47,0.15,4074,21,Female
4143,48,280300,28302,72949,1,Single,91418,1026,31619,84062,833,Medium,1455,35679,111245,12,0.38,6082,14,Female
4144,36,259644,76236,111330,3,Single,68001,3592,47393,99260,847,High,17085,19652,744143,76,0.11,9702,26,Male
4145,35,249820,74467,167142,1,Single,69987,987,13104,27620,478,High,18766,34045,523888,23,0.37,7903,73,Female
4146,42,228590,112350,108722,2,Single,81597,15917,12338,217,367,Low,13697,40697,353891,19,0.15,7365,88,Female
4147,50,94191,13048,158481,4,Single,15,7238,6168,53098,795,Low,1557,27461,564327,75,0.41,1270,59,Male
4148,22,120591,68906,34854,3,Single,4410,35515,20187,88115,300,Medium,13749,48875,647144,80,0.4,4871,74,Male
4149,40,83753,86637,101742,4,Married,18964,8330,36073,44305,347,Medium,13478,30887,647646,23,0.17,3258,71,Female
4150,45,80520,39778,124625,1,Married,70671,5650,5947,99771,716,High,4990,28813,364783,90,0.4,8324,20,Female
4151,55,286152,130918,34655,5,Single,73484,37264,37928,45742,496,Medium,18552,45430,592239,19,0.42,4940,71,Female
4152,56,282640,100036,146024,2,Single,70325,25217,34135,19256,347,Low,2367,15682,585456,58,0.47,7564,36,Female
4153,41,140118,21957,172437,1,Married,8602,49588,16323,16416,654,High,12879,29862,171298,71,0.39,3189,23,Male
4154,31,234418,82644,71156,2,Married,7232,17807,19550,19871,533,High,10791,38568,64469,57,0.45,3629,47,Male
4155,32,292028,123294,126232,1,Married,57245,25712,7627,23171,736,Low,9348,5143,571540,12,0.35,3203,22,Male
4156,30,136481,27829,192796,1,Single,47950,36489,21232,90536,389,Medium,5989,26282,553691,56,0.35,9247,87,Female
4157,35,88259,15837,20455,1,Single,70371,27865,23919,86802,668,Low,1930,34924,831888,69,0.37,5709,12,Female
4158,27,69810,109770,183745,3,Married,91602,24633,23656,3078,468,Medium,8342,10449,151025,34,0.26,882,58,Female
4159,59,149926,36352,137046,4,Single,28381,25275,21544,94946,662,High,2281,25801,127569,16,0.19,4915,4,Female
4160,59,24761,40215,17679,5,Single,76305,1145,27982,37630,476,Low,10320,9625,352543,86,0.27,2232,14,Male
4161,21,278414,51247,197863,4,Single,56025,21963,24566,77654,799,High,11274,2049,468630,48,0.34,3005,23,Male
4162,49,36375,139692,32429,4,Single,82192,9300,19880,87393,432,High,15763,10013,741509,52,0.38,1207,74,Female
4163,49,258117,76714,23073,2,Married,53706,46697,16936,77746,471,Low,17034,10982,530204,55,0.28,1917,55,Male
4164,31,181637,45319,75207,3,Single,819,20879,35748,80567,829,High,5815,7753,169790,98,0.23,2779,80,Female
4165,29,122654,129058,35365,3,Single,35383,6242,23411,37062,740,Medium,18560,14547,763333,52,0.2,3042,7,Female
4166,30,178145,26025,192000,1,Single,78684,13832,17198,99018,411,Low,17889,34744,528608,38,0.17,3550,87,Male
4167,34,220798,19780,79453,4,Single,71605,24683,13376,80306,339,Medium,7223,15989,919535,92,0.29,1485,90,Female
4168,35,152955,32706,111657,5,Married,5640,14285,6896,36748,401,Medium,16390,42216,995935,95,0.38,4494,41,Female
4169,36,200701,85503,12784,2,Single,59888,28823,49255,37151,668,Medium,9416,29970,740176,75,0.43,1062,6,Male
4170,45,215242,113166,117529,3,Single,86810,9097,40172,51176,473,Low,4838,3013,459651,95,0.24,4641,23,Female
4171,21,94489,19179,135229,1,Married,62244,47852,23923,44689,640,Medium,5052,37751,294639,78,0.34,8933,26,Female
4172,31,28381,109423,125913,5,Single,73237,1992,22116,39630,495,Low,16856,12498,512825,36,0.29,7850,2,Male
4173,45,164867,133076,148363,4,Single,84901,36890,14813,18998,481,Medium,17278,22878,497566,91,0.49,6394,85,Female
4174,42,82999,145047,31154,5,Single,68575,28790,38345,66346,622,Low,13943,22304,990101,12,0.45,1452,47,Male
4175,37,189564,85138,30650,3,Single,54087,29394,46337,10647,412,Medium,1741,49358,770458,65,0.45,1376,21,Female
4176,51,171606,96706,100830,2,Married,31915,45058,25232,78740,534,High,5409,14993,156021,73,0.33,382,39,Male
4177,57,39996,126905,41201,4,Married,43642,49957,22692,6033,804,Medium,16423,4160,964692,30,0.27,66,47,Male
4178,22,223161,38830,175551,2,Married,56611,18376,17384,80781,370,High,7183,22943,675923,33,0.36,6845,48,Male
4179,57,125682,120076,77920,5,Single,46889,23880,38609,26361,518,High,10458,14211,967137,99,0.16,3903,28,Female
4180,22,180477,40609,186315,5,Single,41215,19984,44021,66360,816,Medium,15696,2524,499030,29,0.45,4850,73,Male
4181,49,277972,27401,167806,1,Married,2487,13541,31278,34495,464,Medium,18652,49123,925675,61,0.21,1435,16,Male
4182,20,91325,113480,86451,4,Married,99662,28975,15827,18616,812,High,8989,47098,721167,22,0.43,1653,6,Male
4183,49,48930,128278,117169,5,Single,61045,4010,24769,5680,680,Low,4680,9656,239621,79,0.22,6824,42,Male
4184,51,37529,67391,104978,3,Single,92594,8275,9821,72281,483,Medium,12220,47846,789967,99,0.31,5489,34,Male
4185,47,73546,136543,47568,3,Single,93644,36088,22797,7605,668,High,8312,27277,676358,52,0.41,8790,39,Female
4186,40,290086,138886,161865,2,Single,74035,18889,5044,33530,747,Low,16927,20911,636941,87,0.26,9824,66,Female
4187,32,289692,104583,57204,3,Single,71667,40596,34607,98325,307,Medium,10245,37156,822274,46,0.24,9651,76,Female
4188,46,202088,147719,182818,5,Single,59040,40653,23070,80348,681,Low,19027,6380,763616,39,0.46,9997,5,Female
4189,55,117780,16015,168061,3,Single,90520,40016,10236,37329,681,High,11220,23172,451376,24,0.13,8252,80,Female
4190,26,282440,31506,185537,4,Single,61295,40636,31745,3305,747,Medium,14217,18225,729075,92,0.44,6193,1,Female
4191,41,87945,34067,197455,2,Single,825,32155,11625,94379,453,Low,8595,38613,294691,84,0.47,3596,38,Female
4192,29,79980,140819,21767,4,Single,1191,6349,32817,40538,333,Medium,11217,24900,995814,93,0.33,5315,32,Male
4193,58,185301,12056,43652,5,Married,43094,23347,24109,31394,796,Low,11222,40804,279324,34,0.38,7537,22,Female
4194,34,116382,39328,89244,5,Single,63490,3062,30999,54044,321,Low,16812,39333,597990,47,0.44,9490,32,Male
4195,34,73444,87712,149455,3,Single,80243,3852,45777,9733,679,Medium,14492,37293,957827,52,0.27,2263,88,Male
4196,23,280186,62832,106733,1,Single,54799,13160,9014,8612,447,Medium,11200,20833,412134,39,0.45,5411,77,Female
4197,51,178239,52771,65089,1,Married,39553,16322,43548,63866,398,Medium,13785,9711,378023,49,0.25,6679,98,Male
4198,42,114527,107421,31440,5,Single,94305,387,9595,4436,830,High,7341,37156,557992,68,0.22,173,29,Male
4199,25,103337,74538,57443,5,Married,6813,46891,46033,26559,570,Medium,1032,2842,846229,32,0.49,3854,8,Male
4200,43,92894,50151,61325,2,Single,26350,39805,44060,73850,300,Low,7477,27247,127438,53,0.11,1453,93,Male
4201,39,83138,142701,60919,5,Married,87561,6910,6560,41393,586,Medium,3281,42240,829571,90,0.23,607,70,Female
4202,56,103038,93463,152683,5,Married,28992,15758,16324,16335,479,High,16907,38300,143865,10,0.28,8161,61,Female
4203,39,158709,106853,199555,2,Single,82453,2003,31465,22715,555,High,5982,4476,6097,87,0.22,7057,71,Female
4204,31,289066,99432,158529,4,Married,88430,25607,34749,4165,473,Medium,16288,21703,207480,91,0.21,8146,70,Female
4205,52,113697,38155,146328,4,Married,33975,38513,30822,51790,349,Low,2289,16608,407787,50,0.25,9969,90,Female
4206,47,195793,60588,190928,2,Single,24992,25025,16994,53029,831,High,18702,25478,360470,71,0.26,7886,24,Female
4207,27,272097,21251,45533,2,Single,43736,3547,21856,96573,489,Low,18847,46876,373349,69,0.13,5781,46,Female
4208,20,220015,112420,104826,4,Single,1237,25672,39985,80308,342,High,18968,38181,101507,89,0.41,2840,50,Female
4209,56,144338,19623,103995,4,Single,4943,41819,30276,17999,816,High,17953,47623,442819,19,0.17,2839,87,Female
4210,41,47843,64715,164353,4,Single,53917,14456,48039,15505,365,Low,16691,41566,131345,82,0.12,7045,27,Female
4211,25,160118,16123,72275,4,Single,92055,301,21436,22388,695,Low,9037,47780,355871,87,0.34,1417,97,Male
4212,40,247997,13061,137597,3,Married,92292,39872,7987,46461,550,High,8468,45498,993940,75,0.37,3108,73,Female
4213,51,146417,116393,152525,2,Married,21220,31603,13330,80051,427,Low,17728,31438,24741,66,0.4,8721,35,Male
4214,54,136585,112035,142323,1,Single,47798,41840,30973,98839,487,Medium,2659,25017,448921,51,0.14,8679,78,Male
4215,34,50346,49095,113744,3,Single,28694,43241,23521,33890,482,Medium,1933,35423,205096,63,0.17,1320,60,Male
4216,24,239356,91897,24507,1,Single,28250,20545,38595,53517,711,High,5716,38169,827056,94,0.17,4424,66,Male
4217,25,122391,91443,163978,1,Single,79478,49381,15275,39857,378,Medium,14032,45999,188244,51,0.34,96,75,Female
4218,44,163635,128005,18193,5,Married,33227,40478,29548,87133,318,High,13554,15472,845802,75,0.46,9709,32,Male
4219,59,197132,44814,102192,2,Married,78305,16178,32552,79639,777,Low,6609,45322,144476,79,0.38,5136,61,Female
4220,48,280609,95141,69042,3,Single,82039,18216,34225,82578,344,Low,13434,11798,646772,20,0.23,5666,25,Female
4221,26,141943,39767,64516,2,Married,53920,8242,42603,96540,521,Medium,7746,35745,795560,76,0.44,6479,63,Male
4222,59,265534,56057,166764,4,Married,10447,7496,33940,48149,428,Low,15710,33568,191466,20,0.37,8615,54,Female
4223,32,184762,96755,75490,2,Single,74045,20866,13377,14337,529,Medium,4575,33760,450655,13,0.38,1851,5,Male
4224,57,245784,37946,38512,1,Single,22865,28357,8442,96204,526,High,3551,47611,688698,88,0.48,8622,66,Male
4225,37,34925,13364,146791,4,Married,55450,46252,12402,27683,696,Medium,6380,39024,932739,99,0.48,1917,90,Female
4226,21,237859,87015,191499,2,Single,16134,31212,40961,63269,574,Medium,18395,7484,876684,88,0.25,2757,13,Female
4227,27,103184,148470,163721,2,Single,52378,5887,36143,72754,437,Low,11500,48651,841020,58,0.35,3564,48,Male
4228,30,96515,143524,17402,1,Single,16201,17862,9928,79330,472,Low,13983,25500,465458,31,0.18,1467,49,Female
4229,52,219330,97208,107880,4,Married,18936,34856,14604,57360,626,Low,1860,16105,386978,46,0.26,5870,74,Female
4230,57,156427,133208,124764,1,Married,78794,6040,32764,50764,514,Medium,2439,2025,687093,19,0.21,4106,16,Female
4231,46,245407,35345,145288,2,Married,61752,24536,18777,5397,527,Low,4416,29546,819966,29,0.25,9032,54,Male
4232,39,120854,95895,36050,3,Married,65309,13440,45364,64949,406,High,4953,26726,132698,82,0.37,4634,59,Male
4233,31,194981,139022,100808,3,Single,21762,47189,30591,45031,458,Medium,7760,4777,844608,59,0.18,1634,45,Female
4234,50,239678,146087,55093,5,Single,3228,28371,9537,95065,435,Medium,14665,11218,357680,40,0.17,125,62,Female
4235,46,148501,149729,10050,3,Married,59405,19724,36905,68269,329,Medium,10653,36024,841904,53,0.25,6265,47,Female
4236,51,136361,61116,51716,4,Married,68946,2343,43413,24838,397,High,14331,18566,709222,40,0.14,351,61,Female
4237,29,204811,107599,120455,5,Single,408,7188,9261,22425,822,High,7615,20536,492173,84,0.43,8559,15,Female
4238,22,227892,36521,138510,4,Married,47497,34006,39703,39119,641,Low,17545,33461,899492,50,0.48,8583,64,Male
4239,46,107273,64431,113686,3,Married,51419,29096,31044,99111,467,Low,18441,42643,602141,13,0.42,449,47,Female
4240,54,70818,20731,52431,3,Married,58087,45216,42306,51664,510,Medium,18837,24324,647309,23,0.31,7172,53,Male
4241,50,171967,73094,21760,2,Married,5773,6856,9426,33125,484,Low,5826,12099,825034,55,0.37,3068,61,Female
4242,34,213481,28423,152545,4,Married,52986,22044,6358,7311,731,High,14332,23565,194782,63,0.42,235,5,Male
4243,35,138642,124612,48815,1,Married,59175,10620,18423,35169,723,Low,4367,19330,71160,98,0.13,7656,78,Female
4244,32,215428,13934,198532,2,Married,74715,20723,39537,34042,338,Low,12427,31345,912219,96,0.27,6346,32,Male
4245,54,244083,86945,145329,4,Single,5617,41142,32337,33756,686,Medium,7966,45521,890778,42,0.16,6863,70,Female
4246,30,115687,140443,92986,5,Single,68237,41503,30765,81140,750,High,5294,9657,887613,39,0.14,7960,71,Male
4247,40,157098,106946,30634,4,Single,3907,23475,22576,16401,414,High,19481,40986,659966,18,0.4,4457,41,Male
4248,30,161554,106344,65403,5,Married,13841,30243,40584,50890,700,High,10657,33539,244738,47,0.44,792,29,Male
4249,49,132105,149244,51573,5,Single,90866,32860,44035,6628,603,Low,3327,21887,347589,98,0.13,2378,6,Male
4250,54,133884,37358,164720,3,Single,49827,2415,33197,70657,608,High,5041,6463,900646,91,0.17,6717,39,Male
4251,41,126968,139774,185052,1,Single,54079,4254,28409,93109,402,Low,3618,20187,464146,52,0.19,5856,60,Male
4252,57,241716,29763,132099,4,Single,78943,10637,9856,50065,401,Medium,16532,34383,735329,16,0.44,4352,13,Female
4253,50,102001,95997,15296,1,Married,61467,24510,35444,41525,389,High,13441,35234,29659,97,0.47,2423,60,Male
4254,33,59767,77975,196269,5,Single,48091,37301,26601,91464,417,Medium,17093,3187,315851,49,0.41,6771,63,Female
4255,43,49550,148876,26959,3,Single,54501,6516,22426,32398,438,Low,2754,1998,687231,94,0.42,2376,54,Female
4256,51,164905,97189,19570,1,Single,61855,4401,26627,34239,602,High,8659,47172,205990,71,0.24,5402,66,Female
4257,55,154042,97507,40423,2,Single,97735,35800,46185,68699,816,Low,16954,38174,798985,64,0.26,4816,89,Female
4258,51,118315,77525,85263,5,Married,91822,32122,15170,48647,508,High,9128,15018,203763,44,0.21,577,43,Female
4259,34,115494,109248,153971,2,Married,19859,19673,11755,21755,386,Low,8089,40542,912302,52,0.48,5319,57,Male
4260,54,147424,34604,171857,1,Single,72352,29653,27851,49069,618,Low,18081,43976,737663,20,0.39,9723,33,Male
4261,22,102681,126585,117446,1,Single,49693,43336,41745,91174,544,Low,14729,2508,978776,11,0.24,3212,93,Male
4262,35,200249,139716,198878,1,Single,16548,20822,34712,90759,389,Medium,13559,33770,264342,88,0.15,4138,93,Female
4263,24,272411,20680,61963,4,Single,92367,6867,17023,10601,777,High,11682,148,922871,88,0.18,3732,56,Male
4264,40,212573,123508,39341,5,Married,82904,46944,39651,4017,411,Low,9704,10432,606778,14,0.18,2770,28,Male
4265,29,48900,105619,10597,5,Married,84581,36002,5540,68145,693,High,18192,44264,747737,49,0.35,6561,36,Male
4266,38,34126,65037,146316,5,Single,33385,22381,13837,32850,539,Low,7555,18124,182866,89,0.46,4893,88,Male
4267,44,131198,109969,139868,4,Married,77641,39069,26185,46787,571,High,2038,4257,578661,55,0.45,3153,67,Male
4268,23,221762,121115,112127,1,Married,24644,17517,42494,42010,442,Low,9735,5577,36499,30,0.13,5751,61,Female
4269,48,238816,68914,80589,1,Single,5639,11830,28406,71244,418,Low,12968,12840,19372,18,0.38,9123,0,Male
4270,38,236651,117255,164600,2,Single,95866,10589,14046,7973,550,Medium,16599,47265,916211,80,0.17,4870,71,Female
4271,21,36978,20349,154720,4,Married,77152,34830,44402,93950,577,High,16964,14488,718609,36,0.22,2092,51,Female
4272,29,76344,38525,88967,3,Married,20580,4627,38172,29913,462,Medium,7282,28992,975919,26,0.32,8817,56,Female
4273,44,283199,15948,136607,4,Married,98304,45910,45579,13356,649,Low,9901,31819,792906,75,0.44,1869,56,Female
4274,39,95582,24498,53469,2,Single,26974,468,44786,51893,330,Medium,18697,8571,443129,35,0.19,1990,65,Female
4275,38,252459,69790,49493,2,Single,45373,1344,30095,66333,757,Medium,5401,31509,587480,81,0.45,4281,80,Male
4276,42,101214,148732,50785,2,Single,96086,25454,35341,31582,390,Medium,13459,22203,810218,54,0.39,2679,60,Male
4277,43,243232,36245,90017,1,Single,47612,6098,16132,21135,427,Medium,8345,7605,420352,64,0.37,8491,51,Male
4278,30,58725,141310,112771,3,Married,24761,44869,39175,49914,847,High,13894,8056,459679,49,0.15,234,48,Female
4279,53,265720,56659,134026,2,Single,10701,32229,14012,41577,808,Medium,10964,42773,542816,25,0.29,8078,22,Male
4280,47,73333,135983,166941,5,Married,20822,36575,12030,77608,536,Low,16579,17084,620479,93,0.21,1104,84,Male
4281,24,281910,84874,35192,1,Married,14970,37504,49634,12624,832,Low,5814,42109,689926,41,0.34,6439,92,Female
4282,24,185043,52517,84941,3,Married,86728,21341,25914,20247,350,Medium,6243,23279,515422,44,0.37,757,68,Female
4283,40,216221,136618,62544,5,Married,35847,15375,12928,15507,768,Medium,3453,7873,878681,73,0.13,4972,95,Female
